# 0.040369
①	OTHER	OTHER	x-B	O/0.999075	Bo-B/0.000026	Bo-I/0.000066	Ch-B/0.000057	Ch-I/0.000010	O/0.999075	Si-B/0.000046	Si-I/0.000037	Sy-B/0.000613	Sy-I/0.000033	Tr-B/0.000020	Tr-I/0.000017
及	CHN	OTHER	c-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
病	CHN	OTHER	n-B	Ch-B/0.991150	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.991150	Ch-I/0.000001	O/0.008844	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000000
理	CHN	OTHER	n-I	Ch-I/0.991179	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.991179	O/0.008819	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
性	CHN	OTHER	n-I	Ch-I/0.991195	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.991195	O/0.008803	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
杂	CHN	OTHER	n-B	Ch-I/0.991057	Bo-B/0.000014	Bo-I/0.000000	Ch-B/0.000224	Ch-I/0.991057	O/0.008688	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000013	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000002
音	CHN	OTHER	n-I	Ch-I/0.990482	Bo-B/0.000000	Bo-I/0.000009	Ch-B/0.000000	Ch-I/0.990482	O/0.009449	Si-B/0.000000	Si-I/0.000019	Sy-B/0.000000	Sy-I/0.000031	Tr-B/0.000000	Tr-I/0.000010
。	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
腹	CHN	PART_UNIT	ng-B	O/0.889439	Bo-B/0.110289	Bo-I/0.000001	Ch-B/0.000215	Ch-I/0.000000	O/0.889439	Si-B/0.000013	Si-I/0.000000	Sy-B/0.000035	Sy-I/0.000000	Tr-B/0.000007	Tr-I/0.000000
平	CHN	OTHER	a-B	O/0.999886	Bo-B/0.000027	Bo-I/0.000028	Ch-B/0.000001	Ch-I/0.000025	O/0.999886	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000004	Sy-I/0.000028	Tr-B/0.000000	Tr-I/0.000001
软	CHN	OTHER	a-I	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000002	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
无	CHN	NON_UNIT	v-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
压	CHN	OTHER	n-B	Ch-B/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.999996	Ch-I/0.000000	O/0.000003	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
痛	CHN	SYM_UNIT	n-I	Ch-I/0.999992	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999992	O/0.000004	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000001
,	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
肝	CHN	PART_UNIT	n-B	Bo-B/0.999469	Bo-B/0.999469	Bo-I/0.000000	Ch-B/0.000009	Ch-I/0.000000	O/0.000519	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
脾	CHN	PART_UNIT	n-B	Bo-B/0.856441	Bo-B/0.856441	Bo-I/0.140378	Ch-B/0.000000	Ch-I/0.000005	O/0.003158	Si-B/0.000001	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000005	Tr-B/0.000000	Tr-I/0.000008
未	CHN	NON_UNIT	v-B	O/0.999998	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
及	CHN	OTHER	v-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	n-B	Bo-B/0.999839	Bo-B/0.999839	Bo-I/0.000000	Ch-B/0.000009	Ch-I/0.000000	O/0.000056	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000090	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000000
下	CHN	SITE_UNIT	n-I	Bo-I/0.999779	Bo-B/0.000163	Bo-I/0.999779	Ch-B/0.000000	Ch-I/0.000002	O/0.000005	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000050	Tr-B/0.000000	Tr-I/0.000000
肢	CHN	PART_UNIT	n-I	Bo-I/0.999976	Bo-B/0.000000	Bo-I/0.999976	Ch-B/0.000000	Ch-I/0.000002	O/0.000006	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000015	Tr-B/0.000000	Tr-I/0.000000
无	CHN	NON_UNIT	v-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
水	CHN	OTHER	n-B	Sy-B/0.975732	Bo-B/0.000921	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.000000	O/0.023250	Si-B/0.000026	Si-I/0.000001	Sy-B/0.975732	Sy-I/0.000065	Tr-B/0.000002	Tr-I/0.000000
肿	CHN	OTHER	n-I	Sy-I/0.976010	Bo-B/0.000001	Bo-I/0.000734	Ch-B/0.000000	Ch-I/0.000001	O/0.023215	Si-B/0.000000	Si-I/0.000034	Sy-B/0.000002	Sy-I/0.976010	Tr-B/0.000000	Tr-I/0.000003
。	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
辅	CHN	OTHER	vn-B	O/0.999992	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000005	Ch-I/0.000000	O/0.999992	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
助	CHN	OTHER	vn-I	O/0.999993	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000005	O/0.999993	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
检	CHN	OTHER	vn-B	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
查	CHN	OTHER	vn-I	O/0.999966	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000032	Ch-I/0.000002	O/0.999966	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
:	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
(	PUNC	OTHER	x-B	O/0.999971	Bo-B/0.000025	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.000000	O/0.999971	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
2	NUM	OTHER	m-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
0	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
1	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
5	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
-	PUNC	OTHER	x-B	O/0.999985	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000013	Ch-I/0.000000	O/0.999985	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
6	NUM	OTHER	x-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000001	Ch-I/0.000001	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
-	PUNC	OTHER	x-B	O/0.999992	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000006	Ch-I/0.000000	O/0.999992	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
1	NUM	OTHER	m-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
8	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
我	CHN	OTHER	n-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
院	CHN	OTHER	n-I	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
)	PUNC	OTHER	x-B	O/0.999934	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000065	Ch-I/0.000000	O/0.999934	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
头	CHN	PART_UNIT	n-B	Ch-B/0.977662	Bo-B/0.003880	Bo-I/0.000000	Ch-B/0.977662	Ch-I/0.001427	O/0.012006	Si-B/0.000233	Si-I/0.000000	Sy-B/0.003840	Sy-I/0.000000	Tr-B/0.000951	Tr-I/0.000000
C	ENG	OTHER	eng-B	Ch-I/0.978011	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.021958	Ch-I/0.978011	O/0.000004	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000021	Tr-B/0.000000	Tr-I/0.000004
T	ENG	UNIT	eng-I	Ch-I/0.999994	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.999994	O/0.000004	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
示	CHN	BREAK_UNIT	v-B	O/0.999917	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000079	O/0.999917	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
:	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
“	PUNC	OTHER	x-B	O/0.999596	Bo-B/0.000259	Bo-I/0.000016	Ch-B/0.000087	Ch-I/0.000000	O/0.999596	Si-B/0.000009	Si-I/0.000000	Sy-B/0.000031	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
大	CHN	SYM_UNIT	n-B	Bo-B/0.680857	Bo-B/0.680857	Bo-I/0.000307	Ch-B/0.000247	Ch-I/0.000022	O/0.211362	Si-B/0.106671	Si-I/0.000085	Sy-B/0.000161	Sy-I/0.000003	Tr-B/0.000285	Tr-I/0.000000
脑	CHN	PART_UNIT	n-I	Bo-I/0.681298	Bo-B/0.000233	Bo-I/0.681298	Ch-B/0.000006	Ch-I/0.000229	O/0.210216	Si-B/0.000106	Si-I/0.107782	Sy-B/0.000005	Sy-I/0.000036	Tr-B/0.000006	Tr-I/0.000081
纵	CHN	OTHER	v-B	O/0.844723	Bo-B/0.000001	Bo-I/0.003576	Ch-B/0.001641	Ch-I/0.000284	O/0.844723	Si-B/0.004615	Si-I/0.111912	Sy-B/0.033104	Sy-I/0.000004	Tr-B/0.000081	Tr-I/0.000060
裂	CHN	OTHER	v-I	O/0.843359	Bo-B/0.000017	Bo-I/0.002143	Ch-B/0.000082	Ch-I/0.001545	O/0.843359	Si-B/0.000480	Si-I/0.121539	Sy-B/0.000389	Sy-I/0.030309	Tr-B/0.000013	Tr-I/0.000123
脂	CHN	OTHER	n-B	O/0.861834	Bo-B/0.000023	Bo-I/0.000376	Ch-B/0.000010	Ch-I/0.001489	O/0.861834	Si-B/0.012187	Si-I/0.123518	Sy-B/0.000023	Sy-I/0.000092	Tr-B/0.000294	Tr-I/0.000155
肪	CHN	OTHER	n-I	O/0.862279	Bo-B/0.000001	Bo-I/0.000216	Ch-B/0.000004	Ch-I/0.001352	O/0.862279	Si-B/0.000002	Si-I/0.135647	Sy-B/0.000004	Sy-I/0.000043	Tr-B/0.000000	Tr-I/0.000452
瘤	CHN	OTHER	n-I	O/0.864145	Bo-B/0.000000	Bo-I/0.000102	Ch-B/0.000000	Ch-I/0.001289	O/0.864145	Si-B/0.000000	Si-I/0.134141	Sy-B/0.000000	Sy-I/0.000006	Tr-B/0.000000	Tr-I/0.000316
”	PUNC	OTHER	x-B	O/0.999908	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999908	Si-B/0.000000	Si-I/0.000091	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
心	CHN	PART_UNIT	n-B	Ch-B/0.999867	Bo-B/0.000013	Bo-I/0.000000	Ch-B/0.999867	Ch-I/0.000015	O/0.000084	Si-B/0.000018	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
电	CHN	OTHER	n-I	Ch-I/0.999927	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.999927	O/0.000071	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
图	CHN	OTHER	n-I	Ch-I/0.999913	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999913	O/0.000083	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000001
:	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
窦	CHN	PART_UNIT	nr-B	O/0.997780	Bo-B/0.002005	Bo-I/0.000000	Ch-B/0.000116	Ch-I/0.000000	O/0.997780	Si-B/0.000027	Si-I/0.000000	Sy-B/0.000046	Sy-I/0.000000	Tr-B/0.000026	Tr-I/0.000000
性	CHN	OTHER	nr-I	O/0.999978	Bo-B/0.000000	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000011	O/0.999978	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000005	Tr-B/0.000000	Tr-I/0.000002
心	CHN	PART_UNIT	nr-I	O/0.999968	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000001	Ch-I/0.000005	O/0.999968	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000021	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
律	CHN	OTHER	nr-B	O/0.999859	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000004	O/0.999859	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000121	Sy-I/0.000015	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
T	ENG	UNIT	eng-B	O/0.999984	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000014	Ch-I/0.000000	O/0.999984	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
波	CHN	OTHER	ns-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000001	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
改	CHN	OTHER	v-B	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
变	CHN	OTHER	v-I	O/0.999994	Bo-B/0.000002	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000

