# 0.087557
原	CHN	OTHER	n-B	Si-B/0.995993	Bo-B/0.000057	Bo-I/0.000068	Ch-B/0.000139	Ch-I/0.000113	DT-B/0.000112	DT-I/0.000150	O/0.000050	Si-B/0.995993	Si-I/0.002738	Sy-B/0.000039	Sy-I/0.000032	Tr-B/0.000150	Tr-I/0.000060	unct-B/0.000136	unct-I/0.000162
肋	CHN	OTHER	n-B	O/0.999159	Bo-B/0.000002	Bo-I/0.000461	Ch-B/0.000001	Ch-I/0.000109	DT-B/0.000001	DT-I/0.000004	O/0.999159	Si-B/0.000005	Si-I/0.000019	Sy-B/0.000009	Sy-I/0.000213	Tr-B/0.000005	Tr-I/0.000009	unct-B/0.000001	unct-I/0.000004
下	CHN	SITE_UNIT	f-B	O/0.999689	Bo-B/0.000007	Bo-I/0.000128	Ch-B/0.000002	Ch-I/0.000019	DT-B/0.000002	DT-I/0.000003	O/0.999689	Si-B/0.000008	Si-I/0.000011	Sy-B/0.000010	Sy-I/0.000103	Tr-B/0.000012	Tr-I/0.000004	unct-B/0.000001	unct-I/0.000001
未	CHN	NON_UNIT	v-B	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
及	CHN	OTHER	v-I	O/0.999990	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000001	O/0.999990	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000002	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000001
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
移	CHN	OTHER	n-B	O/0.995076	Bo-B/0.000643	Bo-I/0.000003	Ch-B/0.000282	Ch-I/0.000002	DT-B/0.000062	DT-I/0.000006	O/0.995076	Si-B/0.000207	Si-I/0.000001	Sy-B/0.001880	Sy-I/0.000004	Tr-B/0.000139	Tr-I/0.000003	unct-B/0.001683	unct-I/0.000007
动	CHN	OTHER	n-I	O/0.997083	Bo-B/0.000001	Bo-I/0.000300	Ch-B/0.000001	Ch-I/0.000155	DT-B/0.000002	DT-I/0.000018	O/0.997083	Si-B/0.000002	Si-I/0.000061	Sy-B/0.000002	Sy-I/0.001664	Tr-B/0.000008	Tr-I/0.000056	unct-B/0.000001	unct-I/0.000646
性	CHN	OTHER	n-I	O/0.998250	Bo-B/0.000000	Bo-I/0.000022	Ch-B/0.000001	Ch-I/0.000038	DT-B/0.000001	DT-I/0.000010	O/0.998250	Si-B/0.000001	Si-I/0.000039	Sy-B/0.000003	Sy-I/0.001141	Tr-B/0.000005	Tr-I/0.000012	unct-B/0.000001	unct-I/0.000477
浊	CHN	OTHER	n-B	O/0.998566	Bo-B/0.000002	Bo-I/0.000004	Ch-B/0.000004	Ch-I/0.000016	DT-B/0.000001	DT-I/0.000004	O/0.998566	Si-B/0.000003	Si-I/0.000021	Sy-B/0.000092	Sy-I/0.000984	Tr-B/0.000012	Tr-I/0.000005	unct-B/0.000001	unct-I/0.000285
音	CHN	OTHER	n-I	O/0.998408	Bo-B/0.000002	Bo-I/0.000011	Ch-B/0.000003	Ch-I/0.000034	DT-B/0.000005	DT-I/0.000019	O/0.998408	Si-B/0.000005	Si-I/0.000020	Sy-B/0.000002	Sy-I/0.001090	Tr-B/0.000014	Tr-I/0.000023	unct-B/0.000005	unct-I/0.000360
阴	CHN	OTHER	n-B	O/0.999121	Bo-B/0.000004	Bo-I/0.000007	Ch-B/0.000004	Ch-I/0.000003	DT-B/0.000001	DT-I/0.000012	O/0.999121	Si-B/0.000005	Si-I/0.000021	Sy-B/0.000032	Sy-I/0.000341	Tr-B/0.000010	Tr-I/0.000009	unct-B/0.000002	unct-I/0.000428
性	CHN	OTHER	n-I	O/0.998775	Bo-B/0.000002	Bo-I/0.000012	Ch-B/0.000004	Ch-I/0.000006	DT-B/0.000003	DT-I/0.000043	O/0.998775	Si-B/0.000001	Si-I/0.000055	Sy-B/0.000002	Sy-I/0.000379	Tr-B/0.000006	Tr-I/0.000020	unct-B/0.000002	unct-I/0.000691
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
肠	CHN	OTHER	n-B	Ch-B/0.996222	Bo-B/0.000155	Bo-I/0.000001	Ch-B/0.996222	Ch-I/0.000055	DT-B/0.000076	DT-I/0.000015	O/0.002493	Si-B/0.000308	Si-I/0.000004	Sy-B/0.000319	Sy-I/0.000001	Tr-B/0.000133	Tr-I/0.000002	unct-B/0.000208	unct-I/0.000007
鸣	CHN	OTHER	n-B	Ch-I/0.996768	Bo-B/0.000002	Bo-I/0.000026	Ch-B/0.000445	Ch-I/0.996768	DT-B/0.000003	DT-I/0.000029	O/0.002322	Si-B/0.000002	Si-I/0.000046	Sy-B/0.000019	Sy-I/0.000226	Tr-B/0.000017	Tr-I/0.000035	unct-B/0.000002	unct-I/0.000058
音	CHN	OTHER	n-I	Ch-I/0.995979	Bo-B/0.000001	Bo-I/0.000056	Ch-B/0.000004	Ch-I/0.995979	DT-B/0.000006	DT-I/0.000035	O/0.003093	Si-B/0.000003	Si-I/0.000043	Sy-B/0.000000	Sy-I/0.000563	Tr-B/0.000006	Tr-I/0.000149	unct-B/0.000003	unct-I/0.000058
4	NUM	OTHER	m-B	O/0.999052	Bo-B/0.000009	Bo-I/0.000085	Ch-B/0.000002	Ch-I/0.000693	DT-B/0.000012	DT-I/0.000007	O/0.999052	Si-B/0.000021	Si-I/0.000058	Sy-B/0.000012	Sy-I/0.000023	Tr-B/0.000007	Tr-I/0.000009	unct-B/0.000004	unct-I/0.000006
次	CHN	CHN_UNIT	t-B	O/0.999708	Bo-B/0.000013	Bo-I/0.000022	Ch-B/0.000009	Ch-I/0.000082	DT-B/0.000008	DT-I/0.000006	O/0.999708	Si-B/0.000006	Si-I/0.000076	Sy-B/0.000012	Sy-I/0.000031	Tr-B/0.000010	Tr-I/0.000007	unct-B/0.000007	unct-I/0.000003
/	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
分	CHN	CHN_UNIT	v-B	O/0.999600	Bo-B/0.000135	Bo-I/0.000004	Ch-B/0.000074	Ch-I/0.000001	DT-B/0.000012	DT-I/0.000003	O/0.999600	Si-B/0.000024	Si-I/0.000001	Sy-B/0.000065	Sy-I/0.000013	Tr-B/0.000051	Tr-I/0.000004	unct-B/0.000009	unct-I/0.000003
。	PUNC	OTHER	x-B	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
双	CHN	SYM_UNIT	n-B	Bo-B/0.998814	Bo-B/0.998814	Bo-I/0.000027	Ch-B/0.000575	Ch-I/0.000000	DT-B/0.000023	DT-I/0.000002	O/0.000111	Si-B/0.000232	Si-I/0.000001	Sy-B/0.000152	Sy-I/0.000000	Tr-B/0.000035	Tr-I/0.000000	unct-B/0.000026	unct-I/0.000002
下	CHN	SITE_UNIT	n-I	Bo-I/0.999622	Bo-B/0.000098	Bo-I/0.999622	Ch-B/0.000000	Ch-I/0.000150	DT-B/0.000001	DT-I/0.000009	O/0.000037	Si-B/0.000001	Si-I/0.000023	Sy-B/0.000000	Sy-I/0.000035	Tr-B/0.000001	Tr-I/0.000015	unct-B/0.000001	unct-I/0.000007
肢	CHN	PART_UNIT	n-I	Bo-I/0.999645	Bo-B/0.000004	Bo-I/0.999645	Ch-B/0.000000	Ch-I/0.000101	DT-B/0.000001	DT-I/0.000009	O/0.000186	Si-B/0.000000	Si-I/0.000005	Sy-B/0.000001	Sy-I/0.000020	Tr-B/0.000002	Tr-I/0.000016	unct-B/0.000002	unct-I/0.000007
无	CHN	NON_UNIT	v-B	O/0.999927	Bo-B/0.000001	Bo-I/0.000050	Ch-B/0.000000	Ch-I/0.000001	DT-B/0.000000	DT-I/0.000003	O/0.999927	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000002	Tr-I/0.000005	unct-B/0.000001	unct-I/0.000007
水	CHN	OTHER	n-B	Sy-B/0.997444	Bo-B/0.000008	Bo-I/0.000002	Ch-B/0.000017	Ch-I/0.000003	DT-B/0.000002	DT-I/0.000007	O/0.002007	Si-B/0.000390	Si-I/0.000019	Sy-B/0.997444	Sy-I/0.000055	Tr-B/0.000029	Tr-I/0.000004	unct-B/0.000002	unct-I/0.000011
肿	CHN	OTHER	n-I	Sy-I/0.996307	Bo-B/0.000002	Bo-I/0.000065	Ch-B/0.000006	Ch-I/0.000119	DT-B/0.000007	DT-I/0.000179	O/0.002079	Si-B/0.000001	Si-I/0.000962	Sy-B/0.000003	Sy-I/0.996307	Tr-B/0.000008	Tr-I/0.000127	unct-B/0.000004	unct-I/0.000131
。	PUNC	OTHER	x-B	O/0.999862	Bo-B/0.000000	Bo-I/0.000008	Ch-B/0.000004	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000003	O/0.999862	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000001	Sy-I/0.000106	Tr-B/0.000001	Tr-I/0.000003	unct-B/0.000001	unct-I/0.000009
@	PUNC	OTHER	x-B	O/0.999991	Bo-B/0.000002	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999991	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
4	NUM	OTHER	m-B	O/0.999919	Bo-B/0.000004	Bo-I/0.000007	Ch-B/0.000024	Ch-I/0.000000	DT-B/0.000024	DT-I/0.000001	O/0.999919	Si-B/0.000008	Si-I/0.000000	Sy-B/0.000006	Sy-I/0.000000	Tr-B/0.000004	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
.	PUNC	OTHER	m-I	O/0.999996	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000001	DT-B/0.000000	DT-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
辅	CHN	OTHER	vn-B	O/0.999929	Bo-B/0.000013	Bo-I/0.000000	Ch-B/0.000010	Ch-I/0.000001	DT-B/0.000006	DT-I/0.000001	O/0.999929	Si-B/0.000027	Si-I/0.000000	Sy-B/0.000004	Sy-I/0.000000	Tr-B/0.000007	Tr-I/0.000000	unct-B/0.000002	unct-I/0.000000
助	CHN	OTHER	vn-I	O/0.999945	Bo-B/0.000001	Bo-I/0.000003	Ch-B/0.000002	Ch-I/0.000017	DT-B/0.000001	DT-I/0.000002	O/0.999945	Si-B/0.000003	Si-I/0.000017	Sy-B/0.000002	Sy-I/0.000001	Tr-B/0.000004	Tr-I/0.000002	unct-B/0.000000	unct-I/0.000000
检	CHN	OTHER	vn-B	O/0.999871	Bo-B/0.000009	Bo-I/0.000001	Ch-B/0.000018	Ch-I/0.000022	DT-B/0.000001	DT-I/0.000002	O/0.999871	Si-B/0.000003	Si-I/0.000032	Sy-B/0.000019	Sy-I/0.000003	Tr-B/0.000010	Tr-I/0.000006	unct-B/0.000001	unct-I/0.000002
查	CHN	OTHER	vn-I	O/0.999518	Bo-B/0.000012	Bo-I/0.000018	Ch-B/0.000033	Ch-I/0.000133	DT-B/0.000011	DT-I/0.000025	O/0.999518	Si-B/0.000006	Si-I/0.000094	Sy-B/0.000039	Sy-I/0.000034	Tr-B/0.000015	Tr-I/0.000034	unct-B/0.000008	unct-I/0.000020
:	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
暂	CHN	OTHER	v-B	O/0.998681	Bo-B/0.000121	Bo-I/0.000016	Ch-B/0.000258	Ch-I/0.000001	DT-B/0.000022	DT-I/0.000004	O/0.998681	Si-B/0.000023	Si-I/0.000000	Sy-B/0.000622	Sy-I/0.000000	Tr-B/0.000234	Tr-I/0.000003	unct-B/0.000012	unct-I/0.000002
无	CHN	NON_UNIT	v-I	O/0.999463	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000009	DT-B/0.000000	DT-I/0.000000	O/0.999463	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000506	Tr-B/0.000000	Tr-I/0.000016	unct-B/0.000000	unct-I/0.000001
。	PUNC	OTHER	x-B	O/0.999954	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999954	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000040	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000001

